Chromosome, region start, region end, length, peak positon
13,51859100,51859975,875,51859762
13,51996650,51998150,1500,51997387
13,52062100,52063150,1050,52062362
13,52066375,52068075,1700,52067112
13,52337200,52340025,2825,52339312
13,52365975,52367450,1475,52366887
13,52367725,52372000,4275,52371162
13,52401425,52403200,1775,52402137
13,52990775,52991700,925,52990912
13,52992175,52994050,1875,52994037
13,53150200,53151525,1325,53151087
13,53152425,53154750,2325,53153137
13,53160875,53163425,2550,53162137
13,53196875,53198825,1950,53197837
13,53244700,53245600,900,53244762
13,54201400,54202400,1000,54202112
13,54432875,54434475,1600,54433662
13,54780100,54780925,825,54780137
13,54785450,54786225,775,54786062
13,55442775,55444075,1300,55443362
13,55447400,55448350,950,55448062
13,55787100,55788325,1225,55787337
13,55793175,55794150,975,55793712
13,56200475,56201925,1450,56200937
13,56447225,56448475,1250,56448187
13,56721325,56722400,1075,56721612
13,57533125,57533850,725,57533362
13,57539700,57540350,650,57539712
13,57565275,57566000,725,57565387
13,58388000,58392550,4550,58391037
13,58478425,58479150,725,58478462
13,59134725,59136525,1800,59135337
13,59667825,59668650,825,59667862
13,60185300,60186900,1600,60185537
13,60204625,60206450,1825,60205487
13,60213450,60214475,1025,60214087
13,61166850,61167850,1000,61167412
13,61187375,61188100,725,61187437
13,62088325,62091250,2925,62090262
13,62145325,62146175,850,62145637
13,62147075,62147975,900,62147287
13,62171500,62172675,1175,62171862
13,62237000,62238300,1300,62237612
13,62238875,62239700,825,62238987
13,62313625,62315825,2200,62314687
13,62399400,62400175,775,62399612
13,62400550,62401225,675,62400737
13,62823700,62824850,1150,62824362
13,63573925,63575050,1125,63573937
13,64177525,64179725,2200,64178087
13,64180775,64181700,925,64181062
13,64578200,64580225,2025,64579837
13,65274675,65277600,2925,65274687
13,66716225,66717175,950,66716462
13,68232550,68233675,1125,68233637
13,68540325,68541325,1000,68540612
13,69465975,69466825,850,69466037
13,71488275,71488975,700,71488437
13,72423200,72423925,725,72423712
13,72428675,72429725,1050,72429012
13,73610650,73611325,675,73611012
13,74312350,74313725,1375,74313062
13,75919600,75920950,1350,75920487
13,75948725,75949700,975,75949312
13,76108450,76109600,1150,76108712
13,76148375,76150950,2575,76149687
13,76152125,76153975,1850,76153462
13,76162425,76163100,675,76162837
13,76408800,76409475,675,76409012
13,76993950,76994850,900,76994062
13,78149850,78150925,1075,78150537
13,78666475,78667750,1275,78667062
13,80328800,80329700,900,80329487
13,81527000,81527850,850,81527137
13,81537075,81537900,825,81537212
13,81550100,81551325,1225,81550712
13,82666700,82668275,1575,82667037
13,84708400,84709825,1425,84708962
13,84710825,84711775,950,84710987
13,84896750,84897475,725,84897062
13,85509500,85510250,750,85510237
13,85657975,85658650,675,85658387
13,85876175,85877175,1000,85876637
13,85881000,85881600,600,85881237
13,86820075,86821125,1050,86820362
13,87704350,87705150,800,87704662
13,88636200,88637275,1075,88636962
13,88673725,88674825,1100,88674387
13,89712275,89713100,825,89712812
13,93245450,93246650,1200,93245862
13,93652500,93653375,875,93653212
13,93654350,93655575,1225,93654637
13,94633650,94635175,1525,94634637
13,94747850,94748700,850,94748262
13,95114600,95115200,600,95114987
13,95835150,95836225,1075,95835762
13,95843525,95844225,700,95843987
13,96656625,96657275,650,96657062
13,96667025,96670375,3350,96669262
13,97020975,97022175,1200,97021487
13,98025050,98026400,1350,98025612
13,98384300,98385000,700,98384687
13,98421800,98423450,1650,98422412
13,98581650,98582575,925,98581887
13,98586500,98587100,600,98586637
13,98595325,98597150,1825,98595662
13,98638225,98639025,800,98638437
13,98658175,98659025,850,98658412
13,98943575,98944700,1125,98944137
13,99430525,99431325,800,99431012
13,99465525,99466375,850,99466337
13,100002750,100003800,1050,100003212
13,100005025,100007025,2000,100006137
13,100074575,100075350,775,100075087
13,100100700,100103675,2975,100101087
13,100219975,100220975,1000,100220487
13,100225700,100229200,3500,100226712
13,100229550,100231000,1450,100230262
13,100237925,100239525,1600,100238737
13,105021175,105021850,675,105021462
13,105062300,105063000,700,105062462
13,105796000,105796775,775,105796237
13,105947925,105948975,1050,105948962
13,106028975,106031775,2800,106031012
13,106033525,106034975,1450,106034962
13,106035850,106037425,1575,106036437
13,106041275,106041875,600,106041687
13,106117075,106118075,1000,106117837
13,108143875,108144600,725,108144162
13,109123875,109124650,775,109124187
13,111141575,111142650,1075,111142487
13,111515925,111516850,925,111516062
13,112619025,112619875,850,112619462
13,112627750,112628350,600,112627862
13,112796100,112796975,875,112796537
13,112812525,112815125,2600,112814137
13,112821350,112825650,4300,112822137
13,112848325,112849575,1250,112848812
13,113469250,113471175,1925,113470437
13,113532525,113533325,800,113532587
13,113772375,113774100,1725,113773262
13,113816425,113817375,950,113817137
13,114392425,114393250,825,114392837
13,114687100,114689950,2850,114688062
13,114724875,114725900,1025,114725762
13,114800800,114801750,950,114801612
13,114818500,114819275,775,114819087
13,114832400,114833950,1550,114833087
13,114846875,114848050,1175,114847312
13,114864175,114866725,2550,114865812
13,114895425,114896100,675,114895837
13,114938800,114940750,1950,114939837
13,114941050,114942250,1200,114941337
13,114958275,114964575,6300,114964312
13,115400825,115401875,1050,115401037
13,115403750,115404375,625,115404137
13,115495125,115496075,950,115495687
13,115578875,115579600,725,115579587
13,118721900,118722625,725,118722462
13,119187075,119188050,975,119187387
13,119188525,119189600,1075,119189437
13,119384275,119385000,725,119384637
13,119385900,119388400,2500,119387587
13,120242000,120242800,800,120242037
13,120607700,120609500,1800,120608212
13,120611400,120612825,1425,120612162
13,120613450,120614625,1175,120613787
14,6797050,6798025,975,6797237
14,6932325,6933775,1450,6932762
14,7177450,7178100,650,7177837
14,8462900,8464800,1900,8463462
14,11945350,11946050,700,11945562
14,12143225,12143900,675,12143737
14,12726125,12727125,1000,12726437
14,12730300,12731250,950,12730762
14,12947325,12948525,1200,12947537
14,13140600,13143325,2725,13141112
14,13144325,13145900,1575,13144912
14,13146675,13149450,2775,13147562
14,14770625,14771625,1000,14771162
14,14771950,14773100,1150,14772662
14,14831225,14832000,775,14831587
14,15101925,15103025,1100,15102762
14,16453250,16454450,1200,16453912
14,17017450,17019800,2350,17019262
14,17060750,17061750,1000,17060987
14,17062050,17063650,1600,17063462
14,17212925,17213925,1000,17213487
14,17230275,17231100,825,17230437
14,17259100,17261050,1950,17260362
14,18612250,18613175,925,18612487
14,18652000,18652825,825,18652612
14,18653075,18655500,2425,18655237
14,20147825,20149150,1325,20148337
14,20154275,20155000,725,20154437
14,20771300,20772075,775,20771487
14,20774550,20776350,1800,20775387
14,22322225,22323300,1075,22323062
14,22978100,22979925,1825,22978437
14,24292925,24294425,1500,24293212
14,25686025,25687950,1925,25686987
14,26100800,26102625,1825,26101137
14,26345825,26346825,1000,26346787
14,27332125,27332875,750,27332562
14,28548950,28550100,1150,28549762
14,28586775,28587750,975,28587462
14,28593775,28594775,1000,28593937
14,28596700,28597400,700,28597037
14,28601550,28602925,1375,28602362
14,29182725,29183675,950,29183162
14,30694100,30696450,2350,30695912
14,30745400,30748300,2900,30745812
14,30752950,30753600,650,30753462
14,33192825,33196150,3325,33194837
14,33649050,33649900,850,33649062
14,36064750,36066175,1425,36065437
14,37231200,37234700,3500,37231787
14,38384025,38384900,875,38384037
14,39358500,39359150,650,39358912
14,39364250,39365050,800,39364412
14,40099600,40101350,1750,40100462
14,43761325,43762525,1200,43762112
14,44418250,44420100,1850,44418712
14,44655675,44658600,2925,44658012
14,44659400,44660025,625,44659612
14,44663450,44664300,850,44663637
14,46671375,46672225,850,46671862
14,46927300,46929150,1850,46928262
14,47250525,47251225,700,47250687
14,48053625,48054450,825,48053712
14,48196250,48197025,775,48196787
14,48531575,48532175,600,48531662
14,48728900,48730575,1675,48729612
14,48733575,48735500,1925,48734337
14,48736600,48737700,1100,48736937
14,48742525,48743925,1400,48743062
14,48911225,48912225,1000,48912037
14,49511125,49512400,1275,49511862
14,50428525,50429625,1100,50429187
14,50662525,50663125,600,50662887
14,50828425,50829425,1000,50828612
14,50905975,50906625,650,50906537
14,50974800,50977400,2600,50976312
14,51535825,51536675,850,51536412
14,52531425,52532650,1225,52531862
14,52533625,52534800,1175,52533962
14,53075025,53076875,1850,53075937
14,53303650,53305800,2150,53304287
14,53461850,53462725,875,53461887
14,53463900,53465950,2050,53464562
14,53468575,53469475,900,53468587
14,53500950,53503525,2575,53501862
14,54137450,54139725,2275,54138462
14,54184325,54185850,1525,54184537
14,54437750,54438600,850,54438262
14,54715925,54716525,600,54716237
14,54805275,54806625,1350,54806062
14,55097950,55098950,1000,55098287
14,55788300,55789225,925,55788887
14,57005750,57006600,850,57005962
14,58150025,58150925,900,58150462
14,58325450,58327350,1900,58325912
14,59131400,59132100,700,59131487
14,59575800,59576600,800,59576312
14,59934650,59937150,2500,59935512
14,60687875,60689075,1200,60688687
14,62011325,62011950,625,62011562
14,62592525,62593800,1275,62593037
14,62594500,62596500,2000,62595812
14,62603600,62605325,1725,62604212
14,63552925,63553800,875,63553037
14,63887700,63891000,3300,63890237
14,63894500,63896350,1850,63895212
14,64129825,64130500,675,64130462
14,64130975,64132750,1775,64131962
14,64137650,64138450,800,64138312
14,65073550,65075250,1700,65074962
14,65566325,65567375,1050,65566937
14,65713700,65714725,1025,65714112
14,67070600,67071475,875,67071187
14,67072800,67074900,2100,67074887
14,67075225,67076525,1300,67075787
14,68143625,68144800,1175,68144387
14,68538975,68539900,925,68539137
14,69624375,69625525,1150,69624512
14,71919975,71921450,1475,71920962
14,72308300,72309125,825,72308787
14,72310000,72311025,1025,72310237
14,73043775,73044450,675,73044262
14,73535425,73536425,1000,73535612
14,74151100,74151775,675,74151537
14,74152000,74152750,750,74152387
14,74158625,74159700,1075,74159037
14,74596200,74597675,1475,74596837
14,74976225,74977325,1100,74976787
14,75123000,75123775,775,75123462
14,75972925,75974375,1450,75973312
14,76780000,76780650,650,76780187
14,76895450,76896250,800,76895612
14,77028075,77028700,625,77028262
14,77465775,77466700,925,77465912
14,77520600,77521425,825,77520612
14,77842075,77842850,775,77842437
14,78034175,78035500,1325,78035187
14,78039100,78039875,775,78039212
14,78186725,78187525,800,78187262
14,78592975,78593750,775,78593087
14,78596950,78598050,1100,78597212
14,78822625,78823375,750,78822812
14,82963000,82963925,925,82963737
14,82964575,82965300,725,82964962
14,85228100,85230275,2175,85229612
14,85744525,85745225,700,85744862
14,85899750,85902050,2300,85900737
14,85918725,85919900,1175,85919487
14,86215575,86216575,1000,86216487
14,86223775,86224600,825,86224587
14,86225000,86226400,1400,86225987
14,86226725,86228350,1625,86227637
14,88751650,88752575,925,88752387
14,93681600,93683125,1525,93682362
14,99130575,99131550,975,99130787
14,99161900,99165375,3475,99163787
14,100465850,100466775,925,100466087
14,100493675,100495175,1500,100494362
14,102520350,102521200,850,102520562
14,102731550,102732375,825,102731587
14,104396175,104396825,650,104396587
14,104741200,104742125,925,104741587
14,104855825,104856550,725,104856287
14,105235300,105236625,1325,105235937
14,111225750,111226525,775,111226112
14,113921125,113921850,725,113921837
14,113973700,113974850,1150,113974412
14,115808875,115809950,1075,115809137
14,117531875,117534500,2625,117533362
14,118233725,118235050,1325,118234462
14,118284350,118285200,850,118284537
14,118368050,118368925,875,118368837
14,118580475,118581550,1075,118580787
14,119098700,119099300,600,119099012
14,119590900,119591725,825,119591012
14,119931400,119932300,900,119932012
14,120015000,120015950,950,120015537
14,120171025,120171850,825,120171512
14,120523950,120524700,750,120524037
14,120970500,120972325,1825,120970762
14,121611000,121613200,2200,121611762
14,121613600,121614450,850,121613637
14,121661375,121662375,1000,121661462
14,122720650,122721950,1300,122721237
14,123168775,123170875,2100,123170137
14,123330550,123331150,600,123330737
15,3756250,3756950,700,3756837
15,3955025,3956025,1000,3955287
15,4306225,4306900,675,4306612
15,4969475,4970800,1325,4969962
15,4973075,4974075,1000,4973587
15,4976300,4978600,2300,4977937
15,5977225,5981625,4400,5979737
15,5993025,5995075,2050,5993862
15,6618475,6619325,850,6619012
15,6747200,6748750,1550,6748187
15,8179650,8181625,1975,8180862
15,8494375,8495225,850,8494837
15,8769800,8771325,1525,8770487
15,8864650,8865450,800,8865162
15,9140500,9142850,2350,9141912
15,9143075,9144050,975,9143262
15,9170475,9171125,650,9170862
15,9783775,9784550,775,9784087
15,10110675,10111675,1000,10111187
15,11329275,11330325,1050,11329912
15,11862600,11863325,725,11862887
15,12198675,12201175,2500,12200337
15,12201950,12203350,1400,12202187
15,14068450,14069625,1175,14069337
15,14641300,14642525,1225,14641612
15,15026625,15028275,1650,15027187
15,16852600,16855425,2825,16853512
15,19336650,19337625,975,19336837
15,22397550,22398200,650,22398037
15,24989525,24990350,825,24989587
15,27077675,27078400,725,27078212
15,27238125,27239100,975,27238512
15,27411400,27412375,975,27411912
15,30017800,30019525,1725,30018712
15,31261575,31262200,625,31262062
15,31360450,31361775,1325,31361737
15,32189600,32190225,625,32190062
15,33985700,33986650,950,33985912
15,34136850,34137850,1000,34137287
15,34203975,34205650,1675,34204862
15,35238275,35239000,725,35238687
15,35381750,35382525,775,35382012
15,35887200,35888975,1775,35888162
15,35889350,35890475,1125,35890112
15,35904450,35905875,1425,35905237
15,35931825,35932825,1000,35932062
15,36938275,36940150,1875,36939037
15,36941675,36945000,3325,36942512
15,36946600,36947325,725,36947262
15,36999250,37000875,1625,36999887
15,37001200,37002075,875,37001662
15,37025375,37026475,1100,37026037
15,37028450,37030975,2525,37028887
15,37347325,37348825,1500,37347912
15,37778225,37779350,1125,37778637
15,38378325,38379250,925,38378612
15,38379875,38380875,1000,38380462
15,38402275,38407100,4825,38406187
15,38409350,38411200,1850,38410237
15,38427650,38428850,1200,38428287
15,38553675,38554775,1100,38554287
15,38897925,38899100,1175,38898837
15,41736050,41737150,1100,41736712
15,41763175,41764225,1050,41763537
15,44460250,44461125,875,44460612
15,46541075,46541725,650,46541087
15,49798825,49799950,1125,49799612
15,50454125,50455050,925,50454437
15,51911400,51912200,800,51911587
15,52795750,52796400,650,52796387
15,55101375,55103175,1800,55102712
15,55103500,55104450,950,55103962
15,57729025,57730125,1100,57729437
15,57732900,57734025,1125,57733512
15,57905450,57906050,600,57906037
15,58527925,58528925,1000,58528487
15,59132225,59133200,975,59132862
15,59600750,59601375,625,59601312
15,64750000,64751950,1950,64751437
15,65047625,65048650,1025,65048212
15,65617175,65617775,600,65617237
15,65873400,65874625,1225,65874012
15,66851850,66852925,1075,66852612
15,71426275,71427475,1200,71426987
15,72637650,72638975,1325,72637737
15,72915100,72916550,1450,72915787
15,73022150,73023275,1125,73022587
15,73199350,73200225,875,73200037
15,73205625,73207000,1375,73206012
15,74195225,74195925,700,74195612
15,74344900,74345650,750,74345637
15,74476575,74477500,925,74477237
15,74772925,74773625,700,74773387
15,74775025,74776475,1450,74775737
15,74777600,74779125,1525,74777962
15,75099925,75100850,925,75100637
15,75574075,75575150,1075,75574087
15,76007550,76008325,775,76007587
15,77033050,77034275,1225,77033637
15,78237175,78237950,775,78237712
15,78545825,78546500,675,78545912
15,79088425,79089025,600,79088437
15,79410825,79411625,800,79411337
15,80606050,80607125,1075,80606337
15,81043450,81044150,700,81043737
15,81796525,81800500,3975,81797537
15,81802125,81803225,1100,81802637
15,81896825,81897425,600,81897237
15,82009025,82009975,950,82009537
15,82039325,82040325,1000,82039337
15,82327650,82328375,725,82328012
15,82380575,82381425,850,82381087
15,82391075,82391750,675,82391162
15,82396500,82397775,1275,82396987
15,82436550,82438325,1775,82437137
15,82873375,82874250,875,82873962
15,83020300,83020925,625,83020912
15,83094825,83095650,825,83095137
15,83354325,83355275,950,83354837
15,83457525,83458275,750,83457537
15,83977075,83978600,1525,83977887
15,84074675,84075450,775,84075062
15,84682050,84682725,675,84682687
15,84720800,84722200,1400,84721437
15,85036800,85037500,700,85037287
15,86139325,86140050,725,86139462
15,86145175,86146125,950,86145762
15,87045725,87046375,650,87045787
15,87128875,87129750,875,87129312
15,87345225,87345850,625,87345462
15,87492450,87493275,825,87492862
15,87723375,87724900,1525,87724262
15,88696100,88698350,2250,88696637
15,88887800,88888750,950,88888362
15,89237175,89238025,850,89237812
15,89370800,89371475,675,89371237
15,89449625,89450650,1025,89449912
15,90018750,90019900,1150,90019662
15,90876800,90877825,1025,90877487
15,91115050,91116200,1150,91115687
15,91810225,91810950,725,91810862
15,93016525,93018450,1925,93017962
15,96068400,96071375,2975,96069837
15,96322150,96323300,1150,96322687
15,96323650,96324650,1000,96324337
15,96405100,96408900,3800,96408087
15,96410875,96414500,3625,96412112
15,96415775,96417175,1400,96415787
15,96422925,96424775,1850,96424062
15,96716125,96716750,625,96716437
15,96805175,96806000,825,96805487
15,97159800,97160500,700,97160387
15,97385525,97386275,750,97386087
15,97455800,97456600,800,97456387
15,97560400,97562375,1975,97561612
15,97975725,97976650,925,97976137
15,98619550,98620350,800,98620237
15,98925000,98925825,825,98925712
15,99315175,99316175,1000,99315887
15,99418950,99419825,875,99418987
15,99498050,99499075,1025,99498537
15,100050075,100052375,2300,100051462
15,100094125,100100400,6275,100095087
15,100101100,100102250,1150,100101912
15,100103150,100103875,725,100103862
15,100107225,100108175,950,100108162
15,100369500,100373050,3550,100369962
15,100373350,100374500,1150,100373887
15,100936200,100937025,825,100936237
15,101823475,101824100,625,101823637
15,102749175,102750425,1250,102749862
15,102766925,102767825,900,102767162
15,103438100,103438950,850,103438512
15,103478800,103479525,725,103479137
16,3561375,3561975,600,3561687
16,4163050,4163750,700,4163562
16,4655500,4658675,3175,4657987
16,4736300,4737200,900,4736587
16,7339475,7340900,1425,7340312
16,7712875,7713500,625,7713237
16,8091075,8092275,1200,8091787
16,8468950,8472225,3275,8469787
16,8475050,8476100,1050,8475537
16,8981700,8982400,700,8982112
16,8983800,8984875,1075,8984262
16,9020725,9021950,1225,9021262
16,9022325,9023250,925,9022762
16,9044125,9045275,1150,9044787
16,9045600,9047800,2200,9047037
16,9151325,9152150,825,9151837
16,9173600,9175900,2300,9174637
16,9176500,9178250,1750,9177587
16,9179125,9181575,2450,9181212
16,9907825,9909050,1225,9908737
16,10037350,10038100,750,10037837
16,10098275,10102375,4100,10100812
16,10137650,10138850,1200,10137937
16,11203400,11204325,925,11203637
16,11207575,11208325,750,11207962
16,11303875,11304950,1075,11304262
16,11366550,11367275,725,11366737
16,11683950,11684550,600,11684187
16,12666675,12667550,875,12667187
16,12682700,12684750,2050,12683912
16,12690400,12691450,1050,12691162
16,12692825,12695925,3100,12693112
16,12926725,12927375,650,12927062
16,13397825,13398825,1000,13398362
16,13663725,13667525,3800,13665637
16,13690225,13693400,3175,13693187
16,13888950,13889925,975,13889362
16,13892600,13893200,600,13892837
16,13894375,13897725,3350,13895337
16,14027425,14028400,975,14028062
16,15577925,15581350,3425,15578537
16,15937425,15938975,1550,15938287
16,16021925,16022650,725,16022437
16,16073400,16074400,1000,16074187
16,16127125,16127750,625,16127362
16,16847175,16848225,1050,16847562
16,16852900,16854775,1875,16853587
16,16889650,16890650,1000,16890087
16,17191350,17192225,875,17191437
16,17360225,17360925,700,17360437
16,17746800,17747550,750,17747337
16,17869700,17871400,1700,17870587
16,17900350,17903475,3125,17901287
16,17903700,17904475,775,17903737
16,17905025,17906075,1050,17905687
16,17910150,17912725,2575,17910762
16,18041150,18041975,825,18041937
16,18889675,18890575,900,18889912
16,19262700,19263375,675,19263012
16,20016425,20017400,975,20017362
16,20392000,20392650,650,20392012
16,20410475,20411150,675,20410612
16,20493675,20494775,1100,20493937
16,20747550,20748525,975,20748137
16,20774475,20775775,1300,20774962
16,20776025,20777650,1625,20776937
16,20815800,20816775,975,20816087
16,20904525,20905675,1150,20904887
16,20916275,20917075,800,20916412
16,20937600,20939275,1675,20938462
16,21016900,21017700,800,21017462
16,21018175,21019075,900,21018337
16,21023150,21024225,1075,21023612
16,21086875,21088575,1700,21087412
16,21097500,21098375,875,21098262
16,21607675,21609250,1575,21608587
16,21720225,21722325,2100,21721012
16,21936800,21937575,775,21936962
16,21946100,21948700,2600,21947837
16,21950850,21953325,2475,21951587
16,21993675,21994275,600,21993687
16,22188800,22189975,1175,22189962
16,22190850,22192825,1975,22190862
16,22194000,22195050,1050,22194337
16,22196400,22197450,1050,22197087
16,22296725,22303425,6700,22299787
16,22303825,22304425,600,22304412
16,22305600,22306550,950,22305937
16,22307550,22309125,1575,22307787
16,22310675,22313400,2725,22312737
16,22314725,22316025,1300,22315162
16,22316275,22321125,4850,22316462
16,22323050,22326300,3250,22324712
16,22856050,22856675,625,22856212
16,22857975,22859500,1525,22858712
16,22905525,22906175,650,22905637
16,22947000,22948650,1650,22947862
16,23008550,23010125,1575,23009262
16,23010825,23013550,2725,23012637
16,23521300,23522250,950,23521862
16,23822600,23823400,800,23823187
16,24321700,24322300,600,24321962
16,25440300,25441450,1150,25440912
16,28361800,28362525,725,28361912
16,28733175,28734350,1175,28733512
16,29618300,29619050,750,29618862
16,29684750,29686025,1275,29685562
16,30229450,30230050,600,30229512
16,30380550,30381675,1125,30381062
16,30474350,30475800,1450,30475162
16,30476375,30477075,700,30477062
16,30562125,30564575,2450,30562387
16,30636875,30637725,850,30637137
16,30839450,30840725,1275,30840087
16,31315850,31316550,700,31316237
16,31388750,31389375,625,31388962
16,31392850,31393725,875,31393162
16,32198450,32200375,1925,32199787
16,32408350,32409700,1350,32409087
16,32411325,32412100,775,32411562
16,32497725,32498725,1000,32498537
16,33428400,33431150,2750,33429887
16,33737600,33738500,900,33738112
16,33764100,33767300,3200,33766437
16,33772000,33773775,1775,33772887
16,33897850,33898650,800,33898487
16,33937600,33938225,625,33937762
16,33993275,33994075,800,33993612
16,35064325,35065000,675,35064737
16,35074400,35075475,1075,35075262
16,35076125,35076825,700,35076412
16,35461250,35463000,1750,35461587
16,35718350,35720250,1900,35719037
16,35739900,35743725,3825,35741587
16,35744425,35745100,675,35744787
16,35822050,35822925,875,35822637
16,36017425,36018425,1000,36017937
16,36034450,36035125,675,36034862
16,36137600,36138275,675,36137912
16,36407850,36408775,925,36408337
16,37441100,37444525,3425,37443412
16,38363000,38364275,1275,38363287
16,38364950,38365725,775,38364962
16,42575150,42576675,1525,42575937
16,43526800,43527800,1000,43527612
16,43528100,43528800,700,43528662
16,43965825,43966775,950,43965987
16,44423550,44424475,925,44423887
16,45266350,45269825,3475,45269412
16,46387550,46388375,825,46387712
16,48074500,48075100,600,48074562
16,48417375,48418150,775,48418037
16,51894325,51894925,600,51894587
16,56038100,56040050,1950,56038962
16,57463650,57464675,1025,57464512
16,58465200,58465825,625,58465712
16,62323150,62324125,975,62323912
16,62816775,62818025,1250,62817187
16,64704450,64707450,3000,64705637
16,64816775,64817875,1100,64816937
16,64828125,64832700,4575,64831537
16,64907175,64907800,625,64907562
16,75524325,75524925,600,75524687
16,76051175,76052075,900,76051812
16,76226450,76227075,625,76227012
16,76228075,76229100,1025,76228462
16,78145600,78146775,1175,78146262
16,78331825,78333025,1200,78332362
16,78374150,78375575,1425,78374762
16,78478525,78479525,1000,78479387
16,84460150,84460875,725,84460737
16,84662400,84664000,1600,84662937
16,84673050,84673850,800,84673512
16,84826250,84827175,925,84826787
16,85056100,85057350,1250,85056937
16,87265450,87266900,1450,87265962
16,87323825,87324650,825,87324237
16,87918325,87918950,625,87918912
16,88857800,88858450,650,88857912
16,89882875,89885625,2750,89884887
16,89888000,89888925,925,89888687
16,89889300,89890275,975,89889412
16,89943975,89945250,1275,89944712
16,89950525,89951325,800,89950537
16,89952025,89954275,2250,89952887
16,90008850,90009600,750,90009162
16,90203650,90204425,775,90204012
16,90320925,90325400,4475,90321912
16,90719275,90719925,650,90719912
16,90806575,90807500,925,90807237
16,91083875,91085425,1550,91084712
16,91085725,91087600,1875,91086662
16,91113700,91114475,775,91114237
16,91452175,91454900,2725,91453437
16,91598425,91599675,1250,91599237
16,92059325,92060050,725,92059712
16,92110225,92110875,650,92110262
16,92387525,92388250,725,92387887
16,92494800,92495400,600,92494837
16,92584125,92584975,850,92584662
16,92586350,92587100,750,92586912
16,93066825,93067575,750,93066862
16,93460625,93461225,600,93460962
16,93676350,93679125,2775,93677762
16,93711500,93713075,1575,93711987
16,93716300,93717500,1200,93716637
16,93864675,93865575,900,93864812
16,94382550,94383925,1375,94383212
16,94390425,94392200,1775,94391137
16,97678475,97679325,850,97679187
16,97917625,97918475,850,97918337
16,98164400,98165775,1375,98164662
16,98166500,98168000,1500,98167337
16,98170275,98171075,800,98170762
16,98171350,98172125,775,98171437
17,3017850,3018925,1075,3018337
17,3282525,3283325,800,3283262
17,3581825,3582525,700,3582187
17,5449550,5450150,600,5449612
17,6209625,6210750,1125,6209962
17,6584750,6585875,1125,6585737
17,6586375,6602675,16300,6590237
17,9632900,9633500,600,9633387
17,9763250,9766000,2750,9764087
17,9992150,9993050,900,9992837
17,9994475,9995250,775,9994762
17,9998850,10000450,1600,9999737
17,10218575,10220500,1925,10220287
17,10220750,10223325,2575,10221637
17,10948450,10949400,950,10948962
17,11934325,11935050,725,11934587
17,11958575,11959250,675,11958712
17,12093925,12097325,3400,12096162
17,12124375,12126125,1750,12126112
17,12126350,12127300,950,12126387
17,12131225,12133125,1900,12132137
17,12133875,12134675,800,12133912
17,12350500,12351150,650,12350537
17,12400425,12401625,1200,12400812
17,12613950,12614975,1025,12614337
17,13343025,13344025,1000,13344012
17,13521425,13523000,1575,13521837
17,13836475,13837075,600,13836712
17,14544275,14544900,625,14544612
17,14603325,14604125,800,14603337
17,15079300,15080025,725,15079987
17,15314575,15316050,1475,15315087
17,15693475,15694150,675,15693862
17,15835275,15836225,950,15835687
17,16691525,16692425,900,16691837
17,16900150,16901525,1375,16901087
17,16954825,16955825,1000,16955062
17,16961350,16962350,1000,16961837
17,17332975,17334200,1225,17333762
17,17443200,17444200,1000,17443412
17,17613975,17615175,1200,17614862
17,17677925,17678650,725,17678137
17,17682875,17683725,850,17683062
17,18223625,18224500,875,18223862
17,18225650,18226775,1125,18225987
17,18228100,18229700,1600,18228837
17,18234750,18235450,700,18234912
17,20734000,20736475,2475,20735537
17,20737600,20740200,2600,20739312
17,21625400,21626000,600,21625412
17,21628475,21630825,2350,21629987
17,22069350,22070600,1250,22070162
17,22071300,22072025,725,22071987
17,22085100,22085950,850,22085312
17,23538925,23549950,11025,23548112
17,25678875,25679775,900,25679387
17,26018925,26020100,1175,26019187
17,26219325,26222725,3400,26220387
17,26567000,26567725,725,26567462
17,26949500,26950875,1375,26949912
17,26965475,26966075,600,26965837
17,26967175,26968900,1725,26968087
17,26978500,26981800,3300,26980137
17,26983125,26984450,1325,26983862
17,26998175,26998925,750,26998537
17,27017475,27019125,1650,27018287
17,27024100,27024875,775,27024337
17,27076800,27078900,2100,27078037
17,27082725,27084500,1775,27083112
17,27104725,27105625,900,27105112
17,27114500,27116150,1650,27115862
17,27258725,27261375,2650,27259087
17,27425150,27427275,2125,27426987
17,28617650,28620050,2400,28618862
17,28620575,28621825,1250,28621737
17,28663550,28665250,1700,28664587
17,28667575,28669375,1800,28668387
17,28822000,28822775,775,28822387
17,28888350,28890050,1700,28888437
17,29603550,29606175,2625,29604637
17,29616025,29616675,650,29616487
17,30375425,30376375,950,30375837
17,31279400,31281425,2025,31280487
17,31282350,31285800,3450,31283562
17,31286075,31286950,875,31286137
17,31504625,31505500,875,31505187
17,31689300,31690325,1025,31690062
17,31822225,31823575,1350,31822637
17,32301350,32303150,1800,32302262
17,32334600,32335300,700,32334987
17,32455225,32455950,725,32455612
17,32459050,32460250,1200,32459887
17,33203675,33204675,1000,33204287
17,33609850,33610800,950,33610162
17,33623550,33624550,1000,33624112
17,33629775,33631350,1575,33631062
17,33657350,33658050,700,33657487
17,33728375,33729325,950,33728937
17,33834600,33836350,1750,33835412
17,33949300,33950650,1350,33950137
17,34850250,34851050,800,34850587
17,34971175,34972025,850,34971362
17,35032350,35033425,1075,35033287
